id,species,scientific_name,observer,date,lat,lon,place_guess,image_url
287104614,western poison ivy,Toxicodendron rydbergii,mvoreilly,2025-06-05,45.99538784,-108.01058406,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516219398/medium.jpg
287104315,western poison ivy,Toxicodendron rydbergii,daniel-johnson333,2025-06-05,45.99540824,-108.01063254,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516207302/medium.jpg
287103981,mulleins,Verbascum,mvoreilly,2025-06-05,45.99564288,-108.01051462,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516207001/medium.jpg
287103809,absinthe wormwood,Artemisia absinthium,daniel-johnson333,2025-06-05,45.9956771,-108.01065932,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516206346/medium.jpg
287103376,Yellow Sweetclover,Melilotus officinalis,mvoreilly,2025-06-05,45.99557265,-108.01086415,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516205444/medium.jpg
287103287,Smooth Brome,Bromus inermis,mvoreilly,2025-06-05,45.99556741,-108.01088337,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516205321/medium.jpg
287102790,Narrowleaf Cottonwood,Populus angustifolia,mvoreilly,2025-06-05,45.99549141,-108.01092108,"Ballantine, MT 59006, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516204939/medium.jpg
287102520,snowberries,Symphoricarpos,mvoreilly,2025-06-05,45.99548724,-108.01092006,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516203891/medium.jpg
287102527,Woods' rose,Rosa woodsii,daniel-johnson333,2025-06-05,45.99547521,-108.01107206,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516203731/medium.jpg
287102163,Hedgemustards,Sisymbrium,mvoreilly,2025-06-05,45.99549074,-108.0109492,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516203080/medium.jpg
287101948,American Bullfrog,Lithobates catesbeianus,mvoreilly,2025-06-05,45.99548246,-108.01096529,"Ballantine, MT 59006, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516202602/medium.jpg
287098941,Eastern Kingbird,Tyrannus tyrannus,mvoreilly,2025-06-05,46.01136852,-108.05374981,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516196905/medium.jpg
287139684,Scarlet Beeblossom,Oenothera suffrutescens,osu_plantsci,2025-06-05,45.7990966667,-108.5126283333,"Chief Black Otter Trail, Billings, MT, US",https://static.inaturalist.org/photos/516272719/medium.jpg
287096089,clustered broomrape,Aphyllon fasciculatum,osu_plantsci,2025-06-05,45.7992133333,-108.5133533333,"Chief Black Otter Trail, Billings, MT, US",https://static.inaturalist.org/photos/516191432/medium.jpg
287092176,Scarlet Globemallow,Sphaeralcea coccinea,mvoreilly,2025-06-05,46.02625104,-108.09395865,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516183876/medium.jpg
287141779,Smooth Brome,Bromus inermis,osu_plantsci,2025-06-05,45.798555,-108.50833,"Chief Black Otter Trail, Billings, MT, US",https://static.inaturalist.org/photos/516276536/medium.jpg
287091981,Skunkbush Sumac,Rhus trilobata,mvoreilly,2025-06-05,46.02624711,-108.0939595,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516183771/medium.jpg
287141950,jointed goat grass,Aegilops cylindrica,osu_plantsci,2025-06-05,45.7985416667,-108.5083383333,"Chief Black Otter Trail, Billings, MT, US",https://static.inaturalist.org/photos/516276887/medium.jpg
287090333,field bindweed,Convolvulus arvensis,mvoreilly,2025-06-05,46.03055613,-108.11004587,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516180791/medium.jpg
287088549,Unknown,Chelinidea,daniel-johnson333,2025-06-05,46.0305731729,-108.1130573899,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516177262/medium.jpg
287087831,Unknown,Asteroideae,mvoreilly,2025-06-05,46.03051998,-108.11311449,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516175996/medium.jpg
287087242,Big Sagebrush,Artemisia tridentata,mvoreilly,2025-06-05,46.03047584,-108.11325342,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516174678/medium.jpg
287086983,Slender Leafy Spurge,Euphorbia virgata,mvoreilly,2025-06-05,46.03042718,-108.1132678,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516174205/medium.jpg
287086813,Alyssum,Alyssum,daniel-johnson333,2025-06-05,46.0304104639,-108.1132753193,"Yellowstone County, US-MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/516173902/medium.jpg
287086453,globemallows,Sphaeralcea,mvoreilly,2025-06-05,46.03042283,-108.11331697,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516173387/medium.jpg
287086240,Slimflower Scurfpea,Pediomelum tenuiflorum,mvoreilly,2025-06-05,46.03036597,-108.11326334,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516172594/medium.jpg
287085875,beardtongues,Penstemon,mvoreilly,2025-06-05,46.03023148,-108.11332222,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516171822/medium.jpg
287085617,Plains Pricklypear,Opuntia polyacantha,mvoreilly,2025-06-05,46.03025877,-108.11334736,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516171354/medium.jpg
287102176,spotted knapweed,Centaurea stoebe,osu_plantsci,2025-06-05,45.8029166667,-108.4789883333,"Main St, Billings, MT, US",https://static.inaturalist.org/photos/516203060/medium.jpg
287085124,Unknown,Unknown,mvoreilly,2025-06-05,46.03018056,-108.11323557,"Worden, MT 59088, USA",https://inaturalist-open-data.s3.amazonaws.com/photos/516170768/medium.jpg
288296261,Mallard,Anas platyrhynchos,flutterbees79,2025-06-05,45.7869833333,-108.530395,"Avenue D, Billings, MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/518441271/medium.jpg
287046961,Pronghorn,Antilocapra americana,understumpwonderlump,2025-06-05,46.0199278333,-108.7150716667,"Oswald Rd, Broadview, MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/516102216/medium.jpg
287045932,dicots,Magnoliopsida,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516100452/medium.jpg
287045897,Black-bindweed,Fallopia convolvulus,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516100384/medium.jpg
287045868,Grasshoppers,Acrididea,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516100328/medium.jpg
287045840,Plains Pricklypear,Opuntia polyacantha,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516100266/medium.jpg
287045814,fragrant sumac,Rhus aromatica,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516100205/medium.jpg
287045787,Crested Wheatgrass,Agropyron cristatum,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516100129/medium.jpg
287045765,Linearleaf Phacelia,Phacelia linearis,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516100049/medium.jpg
287045128,Linearleaf Phacelia,Phacelia linearis,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098885/medium.jpg
287045072,wormwoods and sagebrushes,Artemisia,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098824/medium.jpg
287045002,Western White Clematis,Clematis ligusticifolia,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098768/medium.jpg
287044946,chokecherry,Prunus virginiana,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098716/medium.jpg
287044892,Tall Tumblemustard,Sisymbrium altissimum,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098673/medium.jpg
287044738,Missouri Foxtail Cactus,Escobaria missouriensis missouriensis,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098508/medium.jpg
287043959,Red-winged Blackbird,Agelaius phoeniceus,understumpwonderlump,2025-06-05,46.045375,-108.690055,"Heag Rd, Broadview, MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/516097427/medium.jpg
287044724,dicots,Magnoliopsida,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098458/medium.jpg
287044698,False Goldenasters,Heterotheca,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098415/medium.jpg
287044620,desert madwort,Alyssum desertorum,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098287/medium.jpg
287044571,Unknown,Brassicoideae,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098198/medium.jpg
287044505,Cheatgrass,Bromus tectorum,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098078/medium.jpg
287044484,field chickweed,Cerastium arvense,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516098027/medium.jpg
287044465,snowberries,Symphoricarpos,brenna38,2025-06-05,45.8155129865,-108.5260956179,"Valley Heights Rd, Billings, MT, US",https://static.inaturalist.org/photos/516097966/medium.jpg
287044263,Scarlet Beeblossom,Oenothera suffrutescens,understumpwonderlump,2025-06-04,46.0411111667,-108.6577833333,"Broadview, MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/516097786/medium.jpg
286950816,Skunkbush Sumac,Rhus trilobata,understumpwonderlump,2025-06-04,46.0416221667,-108.6598666667,"Broadview, MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/515921792/medium.jpg
286951145,milkvetches,Astragalus,understumpwonderlump,2025-06-04,46.0419,-108.660125,"Broadview, MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/515922715/medium.jpg
286954002,White-flower Beardtongue,Penstemon albidus,understumpwonderlump,2025-06-04,46.0418278333,-108.6601416667,"Broadview, MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/515928492/medium.jpg
286921357,Mountain Bluebird,Sialia currucoides,understumpwonderlump,2025-06-04,46.04185,-108.660225,"Broadview, MT, US",https://inaturalist-open-data.s3.amazonaws.com/photos/515863165/medium.jpg
286916948,Ferruginous Tiger Crane Fly,Nephrotoma ferruginea,holokitty0220,2025-06-04,45.7605781555,-108.5724945068,Billings,https://inaturalist-open-data.s3.amazonaws.com/photos/515853759/medium.jpg
286916343,Madwort,Asperugo procumbens,holokitty0220,2025-06-04,45.7604522705,-108.572517395,Billings,https://inaturalist-open-data.s3.amazonaws.com/photos/516824701/medium.jpg
